Player_Record_ID,Match_ID,Player_ID,Player_Name,Team,Position,Age,Minutes_Played,Goals,Assists,Pass_Accuracy,Tackles,Interceptions,Saves,Rating
PR2522,M079,P2522,Player_2522,Canada,FW,36,16,1,0,96,6,0,0,9.3
PR2523,M079,P2523,Player_2523,Canada,MF,29,48,0,0,89,5,1,0,9.3
PR2524,M079,P2524,Player_2524,Canada,GK,36,10,0,1,57,8,5,9,5.7
PR2525,M079,P2525,Player_2525,Canada,MF,24,30,0,0,75,8,3,0,6.1
PR2526,M079,P2526,Player_2526,Canada,GK,21,97,0,0,76,3,1,2,9.6
PR2527,M079,P2527,Player_2527,Canada,MF,33,19,0,1,54,3,3,0,5.7
PR2528,M079,P2528,Player_2528,Canada,DF,19,12,0,0,66,0,5,0,8.5
PR2529,M080,P2529,Player_2529,Netherlands,MF,21,67,0,0,84,6,5,0,4.3
PR2530,M080,P2530,Player_2530,Netherlands,DF,17,100,0,0,71,3,3,0,9.6
PR2531,M080,P2531,Player_2531,Netherlands,DF,40,6,0,0,83,1,0,0,8.5
PR2532,M080,P2532,Player_2532,Netherlands,DF,17,6,0,0,62,0,4,0,9.3
PR2533,M080,P2533,Player_2533,Netherlands,DF,29,114,0,0,88,1,6,0,9.2
PR2534,M080,P2534,Player_2534,Netherlands,GK,21,88,0,1,79,1,2,3,4.6
PR2535,M080,P2535,Player_2535,Netherlands,DF,23,33,0,0,71,5,0,0,8.9
PR2536,M080,P2536,Player_2536,Netherlands,MF,22,56,0,0,86,1,3,0,7.8
PR2537,M080,P2537,Player_2537,Netherlands,MF,34,83,0,0,59,3,4,0,9.0
PR2538,M080,P2538,Player_2538,Netherlands,DF,18,15,0,0,65,4,4,0,4.0
PR2539,M080,P2539,Player_2539,Netherlands,MF,31,100,0,0,62,5,2,0,5.4
PR2540,M080,P2540,Player_2540,Netherlands,FW,34,95,0,1,83,2,3,0,4.3
PR2541,M080,P2541,Player_2541,Netherlands,DF,28,79,0,0,96,1,0,0,4.6
PR2542,M080,P2542,Player_2542,Netherlands,DF,39,89,0,0,51,0,4,0,6.2
PR2543,M080,P2543,Player_2543,Netherlands,MF,39,9,0,0,68,4,4,0,5.1
PR2544,M080,P2544,Player_2544,Netherlands,GK,31,33,0,0,87,2,3,9,8.2
PR2545,M080,P2545,Player_2545,France,MF,37,54,0,0,89,6,6,0,8.7
PR2546,M080,P2546,Player_2546,France,DF,34,83,0,0,88,7,0,0,9.3
PR2547,M080,P2547,Player_2547,France,DF,34,101,0,0,73,6,5,0,9.7
PR2548,M080,P2548,Player_2548,France,DF,27,73,0,0,56,4,0,0,8.6
PR2549,M080,P2549,Player_2549,France,FW,35,80,0,1,62,2,1,0,4.7
PR2550,M080,P2550,Player_2550,France,FW,24,38,0,0,59,6,3,0,7.4
PR2551,M080,P2551,Player_2551,France,FW,18,53,0,0,89,0,4,0,6.8
PR2552,M080,P2552,Player_2552,France,DF,20,59,0,0,98,6,0,0,7.9
PR2553,M080,P2553,Player_2553,France,DF,23,40,0,0,85,3,4,0,7.6
PR2554,M080,P2554,Player_2554,France,DF,38,78,0,0,73,3,4,0,4.8
PR2555,M080,P2555,Player_2555,France,FW,17,108,0,0,68,0,2,0,9.8
PR2556,M080,P2556,Player_2556,France,FW,20,19,0,0,94,6,2,0,4.2
PR2557,M080,P2557,Player_2557,France,MF,21,52,0,1,87,5,4,0,8.1
PR2558,M080,P2558,Player_2558,France,DF,25,12,0,0,85,6,4,0,6.3
PR2559,M080,P2559,Player_2559,France,DF,19,119,0,0,63,0,4,0,6.9
PR2560,M080,P2560,Player_2560,France,DF,38,107,0,0,93,2,6,0,5.1
PR2561,M081,P2561,Player_2561,Paraguay,MF,35,44,0,0,98,1,2,0,9.1
PR2562,M081,P2562,Player_2562,Paraguay,MF,29,70,0,1,59,3,4,0,8.8
PR2563,M081,P2563,Player_2563,Paraguay,DF,33,35,0,0,90,0,6,0,4.2
PR2564,M081,P2564,Player_2564,Paraguay,FW,32,97,0,0,64,0,0,0,8.0
PR2565,M081,P2565,Player_2565,Paraguay,MF,36,51,0,0,74,1,0,0,4.7
PR2566,M081,P2566,Player_2566,Paraguay,FW,29,65,0,0,62,1,0,0,8.0
PR2567,M081,P2567,Player_2567,Paraguay,MF,27,106,1,0,51,0,0,0,6.3
PR2568,M081,P2568,Player_2568,Paraguay,GK,37,36,0,1,55,4,5,9,4.4
PR2569,M081,P2569,Player_2569,Paraguay,MF,18,59,0,0,76,2,6,0,7.8
PR2570,M081,P2570,Player_2570,Paraguay,DF,35,57,0,0,91,6,5,0,4.9
PR2571,M081,P2571,Player_2571,Paraguay,MF,24,82,0,0,67,4,0,0,9.4
PR2572,M081,P2572,Player_2572,Paraguay,DF,36,37,0,0,75,2,0,0,8.3
PR2573,M081,P2573,Player_2573,Paraguay,DF,21,93,0,0,75,6,5,0,4.8
PR2574,M081,P2574,Player_2574,Paraguay,DF,17,72,0,0,55,7,5,0,7.8
PR2575,M081,P2575,Player_2575,Paraguay,MF,29,119,0,0,53,2,4,0,8.2
PR2576,M081,P2576,Player_2576,Paraguay,MF,25,3,0,0,75,8,5,0,7.2
PR2577,M081,P2577,Player_2577,Venezuela,GK,23,26,0,0,62,7,1,1,9.6
PR2578,M081,P2578,Player_2578,Venezuela,FW,27,46,0,0,95,2,1,0,6.1
PR2579,M081,P2579,Player_2579,Venezuela,FW,20,60,0,1,84,1,3,0,4.1
PR2580,M081,P2580,Player_2580,Venezuela,FW,22,87,0,0,56,1,4,0,5.0
PR2581,M081,P2581,Player_2581,Venezuela,DF,24,97,0,1,77,3,6,0,7.1
PR2582,M081,P2582,Player_2582,Venezuela,MF,21,60,0,0,81,8,4,0,9.9
PR2583,M081,P2583,Player_2583,Venezuela,DF,23,28,0,0,78,1,5,0,7.3
PR2584,M081,P2584,Player_2584,Venezuela,DF,35,7,0,0,96,2,6,0,7.5
PR2585,M081,P2585,Player_2585,Venezuela,GK,29,38,0,0,82,0,6,1,6.6
PR2586,M081,P2586,Player_2586,Venezuela,DF,18,31,0,0,78,3,5,0,5.5
PR2587,M081,P2587,Player_2587,Venezuela,DF,32,69,0,0,56,2,3,0,8.4
PR2588,M081,P2588,Player_2588,Venezuela,MF,33,22,0,0,61,1,0,0,9.0
PR2589,M081,P2589,Player_2589,Venezuela,MF,32,115,0,0,87,8,6,0,5.1
PR2590,M081,P2590,Player_2590,Venezuela,MF,25,67,0,0,76,2,4,0,7.3
PR2591,M081,P2591,Player_2591,Venezuela,MF,32,101,0,0,96,7,1,0,8.5
PR2592,M081,P2592,Player_2592,Venezuela,FW,24,112,0,0,84,3,0,0,9.1
PR2593,M082,P2593,Player_2593,Germany,DF,38,41,0,0,76,0,2,0,5.4
PR2594,M082,P2594,Player_2594,Germany,MF,40,3,0,0,81,8,5,0,7.8
PR2595,M082,P2595,Player_2595,Germany,DF,20,59,0,0,80,0,3,0,9.2
PR2596,M082,P2596,Player_2596,Germany,MF,29,67,0,0,59,0,2,0,8.6
PR2597,M082,P2597,Player_2597,Germany,DF,21,11,0,1,92,2,1,0,5.3
PR2598,M082,P2598,Player_2598,Germany,DF,38,21,0,0,55,6,5,0,9.2
PR2599,M082,P2599,Player_2599,Germany,DF,27,70,1,0,78,1,5,0,5.6
PR2600,M082,P2600,Player_2600,Germany,MF,40,10,0,0,83,2,0,0,9.9
PR2601,M082,P2601,Player_2601,Germany,DF,35,51,0,1,79,0,4,0,7.5
PR2602,M082,P2602,Player_2602,Germany,MF,25,31,0,0,77,8,2,0,8.7
PR2603,M082,P2603,Player_2603,Germany,FW,22,17,0,0,52,5,6,0,4.2
PR2604,M082,P2604,Player_2604,Germany,MF,40,30,0,0,92,8,3,0,9.9
PR2605,M082,P2605,Player_2605,Germany,MF,39,33,0,0,82,4,5,0,4.8
PR2606,M082,P2606,Player_2606,Germany,FW,27,109,0,0,97,8,4,0,7.8
PR2607,M082,P2607,Player_2607,Germany,MF,26,45,0,0,78,8,4,0,6.7
PR2608,M082,P2608,Player_2608,Germany,MF,18,89,0,0,91,7,0,0,6.1
PR2609,M082,P2609,Player_2609,Panama,DF,34,52,0,0,78,6,3,0,5.2
PR2610,M082,P2610,Player_2610,Panama,MF,38,24,1,0,51,7,2,0,6.3
PR2611,M082,P2611,Player_2611,Panama,GK,36,9,0,0,96,7,3,9,7.2
PR2612,M082,P2612,Player_2612,Panama,DF,21,110,1,0,89,6,4,0,7.0
PR2613,M082,P2613,Player_2613,Panama,FW,21,41,0,0,83,3,3,0,10.0
PR2614,M082,P2614,Player_2614,Panama,GK,37,69,0,0,70,8,0,6,7.9
PR2615,M082,P2615,Player_2615,Panama,MF,24,48,0,0,53,4,0,0,8.0
PR2616,M082,P2616,Player_2616,Panama,FW,29,49,0,0,96,5,5,0,6.7
PR2617,M082,P2617,Player_2617,Panama,GK,38,16,0,0,60,4,4,2,8.7
PR2618,M082,P2618,Player_2618,Panama,DF,28,35,0,0,66,2,4,0,6.4
PR2619,M082,P2619,Player_2619,Panama,MF,23,18,0,0,72,4,1,0,7.8
PR2620,M082,P2620,Player_2620,Panama,MF,21,88,0,0,84,4,6,0,6.3
PR2621,M082,P2621,Player_2621,Panama,FW,23,70,0,0,86,1,2,0,6.4
PR2622,M082,P2622,Player_2622,Panama,DF,38,88,0,0,70,2,4,0,8.6
PR2623,M082,P2623,Player_2623,Panama,MF,32,23,0,1,71,6,1,0,9.8
PR2624,M082,P2624,Player_2624,Panama,DF,35,29,0,0,94,3,2,0,7.2
PR2625,M083,P2625,Player_2625,England,MF,28,14,0,0,64,8,0,0,7.4
PR2626,M083,P2626,Player_2626,England,DF,28,4,0,0,91,7,4,0,5.6
PR2627,M083,P2627,Player_2627,England,DF,34,42,0,0,51,5,6,0,6.9
PR2628,M083,P2628,Player_2628,England,MF,25,29,0,0,50,3,2,0,7.8
PR2629,M083,P2629,Player_2629,England,DF,38,115,1,0,82,1,6,0,4.7
PR2630,M083,P2630,Player_2630,England,MF,32,22,0,0,53,3,4,0,9.0
PR2631,M083,P2631,Player_2631,England,DF,24,35,0,0,52,1,6,0,6.2
PR2632,M083,P2632,Player_2632,England,DF,19,42,0,0,68,7,0,0,6.0
PR2633,M083,P2633,Player_2633,England,DF,20,28,0,0,96,2,2,0,7.7
PR2634,M083,P2634,Player_2634,England,DF,30,61,0,0,96,8,0,0,5.4
PR2635,M083,P2635,Player_2635,England,DF,27,6,0,0,51,4,6,0,4.9
PR2636,M083,P2636,Player_2636,England,FW,20,37,0,0,55,0,6,0,6.1
PR2637,M083,P2637,Player_2637,England,MF,36,68,0,0,57,8,3,0,7.4
PR2638,M083,P2638,Player_2638,England,MF,21,97,0,0,80,0,2,0,6.2
PR2639,M083,P2639,Player_2639,England,DF,33,68,0,1,85,5,3,0,5.0
PR2640,M083,P2640,Player_2640,England,DF,27,72,0,0,77,6,0,0,9.7
PR2641,M083,P2641,Player_2641,Denmark,FW,35,65,0,0,76,7,4,0,6.7
PR2642,M083,P2642,Player_2642,Denmark,DF,22,18,0,0,81,5,4,0,6.0
PR2643,M083,P2643,Player_2643,Denmark,MF,38,36,1,1,84,5,5,0,7.5
PR2644,M083,P2644,Player_2644,Denmark,FW,27,101,0,0,95,4,1,0,7.0
PR2645,M083,P2645,Player_2645,Denmark,DF,36,117,1,0,57,1,6,0,8.2
PR2646,M083,P2646,Player_2646,Denmark,FW,17,18,0,0,50,0,0,0,4.9
PR2647,M083,P2647,Player_2647,Denmark,DF,37,30,0,0,87,3,0,0,9.8
PR2648,M083,P2648,Player_2648,Denmark,DF,20,103,0,0,70,5,0,0,5.3
PR2649,M083,P2649,Player_2649,Denmark,DF,32,5,0,0,83,3,5,0,7.8
PR2650,M083,P2650,Player_2650,Denmark,MF,22,88,0,0,56,4,2,0,5.7
PR2651,M083,P2651,Player_2651,Denmark,MF,36,50,0,0,74,7,1,0,7.0
PR2652,M083,P2652,Player_2652,Denmark,FW,24,55,1,1,78,7,5,0,9.7
PR2653,M083,P2653,Player_2653,Denmark,MF,21,96,0,0,50,2,2,0,9.1
PR2654,M083,P2654,Player_2654,Denmark,FW,39,22,0,0,73,4,1,0,9.7
PR2655,M083,P2655,Player_2655,Denmark,GK,23,104,1,0,61,8,6,1,8.4
PR2656,M083,P2656,Player_2656,Denmark,DF,19,17,0,0,62,2,6,0,7.9
PR2657,M084,P2657,Player_2657,Morocco,MF,36,12,0,0,53,6,5,0,4.0
PR2658,M084,P2658,Player_2658,Morocco,GK,24,54,0,0,66,7,1,3,8.3
PR2659,M084,P2659,Player_2659,Morocco,MF,17,69,0,0,60,7,3,0,7.1
PR2660,M084,P2660,Player_2660,Morocco,GK,31,23,0,0,61,5,3,7,5.9
PR2661,M084,P2661,Player_2661,Morocco,MF,28,72,0,0,90,4,3,0,4.8
PR2662,M084,P2662,Player_2662,Morocco,DF,35,5,0,0,70,2,4,0,4.5
PR2663,M084,P2663,Player_2663,Morocco,MF,38,95,1,0,79,6,5,0,7.3
PR2664,M084,P2664,Player_2664,Morocco,MF,29,7,0,0,85,2,5,0,6.6
PR2665,M084,P2665,Player_2665,Morocco,DF,32,23,0,0,54,7,5,0,5.3
PR2666,M084,P2666,Player_2666,Morocco,DF,39,94,0,0,63,2,6,0,9.6
PR2667,M084,P2667,Player_2667,Morocco,DF,22,20,0,0,86,3,5,0,6.5
PR2668,M084,P2668,Player_2668,Morocco,DF,20,94,0,0,77,5,5,0,9.1
PR2669,M084,P2669,Player_2669,Morocco,GK,26,31,0,0,85,8,1,3,9.4
PR2670,M084,P2670,Player_2670,Morocco,DF,28,90,0,1,65,8,1,0,5.9
PR2671,M084,P2671,Player_2671,Morocco,FW,25,54,0,0,57,7,5,0,7.9
PR2672,M084,P2672,Player_2672,Morocco,MF,32,29,0,0,60,6,2,0,5.5
PR2673,M084,P2673,Player_2673,Belgium,GK,27,34,0,0,66,7,4,1,5.1
PR2674,M084,P2674,Player_2674,Belgium,DF,35,57,0,1,50,2,4,0,5.0
PR2675,M084,P2675,Player_2675,Belgium,GK,18,43,0,0,65,7,6,8,9.5
PR2676,M084,P2676,Player_2676,Belgium,MF,23,63,1,0,95,5,1,0,7.5
PR2677,M084,P2677,Player_2677,Belgium,MF,33,32,0,0,58,2,0,0,8.9
PR2678,M084,P2678,Player_2678,Belgium,MF,20,18,0,0,73,6,5,0,8.7
PR2679,M084,P2679,Player_2679,Belgium,FW,34,25,1,0,61,0,0,0,5.6
PR2680,M084,P2680,Player_2680,Belgium,MF,36,104,0,0,93,7,4,0,7.0
PR2681,M084,P2681,Player_2681,Belgium,FW,31,45,0,1,93,3,5,0,8.4
PR2682,M084,P2682,Player_2682,Belgium,MF,28,86,0,0,82,5,1,0,5.4
PR2683,M084,P2683,Player_2683,Belgium,MF,18,103,0,0,98,0,1,0,4.1
PR2684,M084,P2684,Player_2684,Belgium,FW,24,119,0,0,74,1,6,0,7.4
PR2685,M084,P2685,Player_2685,Belgium,MF,27,15,0,0,79,1,2,0,9.0
PR2686,M084,P2686,Player_2686,Belgium,DF,23,112,0,0,96,1,0,0,8.7
PR2687,M084,P2687,Player_2687,Belgium,MF,22,100,0,0,96,5,5,0,4.1
PR2688,M084,P2688,Player_2688,Belgium,DF,32,36,0,0,91,8,1,0,4.3
PR2689,M085,P2689,Player_2689,South Korea,FW,17,74,1,0,76,7,0,0,5.3
PR2690,M085,P2690,Player_2690,South Korea,MF,19,78,0,0,57,2,3,0,4.3
PR2691,M085,P2691,Player_2691,South Korea,DF,21,15,0,1,63,2,0,0,9.2
PR2692,M085,P2692,Player_2692,South Korea,FW,31,53,0,0,79,2,0,0,4.7
PR2693,M085,P2693,Player_2693,South Korea,MF,38,12,0,0,57,1,3,0,6.4
PR2694,M085,P2694,Player_2694,South Korea,DF,22,6,0,0,57,0,3,0,4.8
PR2695,M085,P2695,Player_2695,South Korea,DF,40,119,0,0,83,7,1,0,5.2
PR2696,M085,P2696,Player_2696,South Korea,MF,40,28,0,0,52,4,4,0,5.2
PR2697,M085,P2697,Player_2697,South Korea,DF,23,69,1,0,50,2,3,0,7.9
PR2698,M085,P2698,Player_2698,South Korea,MF,26,100,0,0,83,1,1,0,8.6
PR2699,M085,P2699,Player_2699,South Korea,DF,20,12,0,0,68,0,6,0,7.4
PR2700,M085,P2700,Player_2700,South Korea,DF,33,18,1,0,71,0,4,0,8.0
PR2701,M085,P2701,Player_2701,South Korea,FW,21,77,0,0,68,6,1,0,4.1
PR2702,M085,P2702,Player_2702,South Korea,FW,23,90,0,1,73,5,5,0,6.3
PR2703,M085,P2703,Player_2703,South Korea,MF,40,95,0,1,91,0,6,0,9.6
PR2704,M085,P2704,Player_2704,South Korea,MF,35,77,0,0,72,2,6,0,8.2
PR2705,M085,P2705,Player_2705,England,MF,17,100,0,0,56,3,3,0,4.7
PR2706,M085,P2706,Player_2706,England,DF,30,120,0,0,72,8,2,0,7.2
PR2707,M085,P2707,Player_2707,England,DF,21,28,0,0,51,4,0,0,9.3
PR2708,M085,P2708,Player_2708,England,MF,17,19,0,0,80,0,3,0,4.7
PR2709,M085,P2709,Player_2709,England,MF,32,30,1,0,85,7,2,0,4.4
PR2710,M085,P2710,Player_2710,England,MF,18,57,0,0,96,1,3,0,6.6
PR2711,M085,P2711,Player_2711,England,MF,30,30,0,0,58,2,6,0,5.7
PR2712,M085,P2712,Player_2712,England,MF,20,44,0,0,70,4,6,0,5.0
PR2713,M085,P2713,Player_2713,England,FW,37,83,1,0,50,3,5,0,8.3
PR2714,M085,P2714,Player_2714,England,DF,24,8,0,0,57,0,4,0,6.2
PR2715,M085,P2715,Player_2715,England,FW,32,73,0,0,90,7,2,0,6.5
PR2716,M085,P2716,Player_2716,England,MF,36,9,0,0,73,7,4,0,8.1
PR2717,M085,P2717,Player_2717,England,FW,28,37,0,0,77,2,1,0,5.5
PR2718,M085,P2718,Player_2718,England,FW,21,108,0,0,66,7,3,0,4.0
PR2719,M085,P2719,Player_2719,England,GK,18,99,0,1,57,8,0,0,5.2
PR2720,M085,P2720,Player_2720,England,MF,40,102,0,0,76,8,1,0,4.6
PR2721,M086,P2721,Player_2721,Tunisia,DF,19,63,0,0,60,6,4,0,4.3
PR2722,M086,P2722,Player_2722,Tunisia,GK,20,104,0,0,96,5,3,1,4.9
PR2723,M086,P2723,Player_2723,Tunisia,GK,40,14,0,0,71,0,3,1,5.2
PR2724,M086,P2724,Player_2724,Tunisia,GK,31,14,0,0,65,0,3,3,6.0
PR2725,M086,P2725,Player_2725,Tunisia,FW,26,47,1,0,83,4,3,0,5.8
PR2726,M086,P2726,Player_2726,Tunisia,MF,22,15,0,0,95,3,0,0,4.1
PR2727,M086,P2727,Player_2727,Tunisia,DF,28,69,0,0,83,5,3,0,6.6
PR2728,M086,P2728,Player_2728,Tunisia,DF,25,64,0,1,51,3,0,0,7.4
PR2729,M086,P2729,Player_2729,Tunisia,DF,38,103,0,0,62,6,1,0,8.9
PR2730,M086,P2730,Player_2730,Tunisia,FW,31,119,0,0,66,6,3,0,6.6
PR2731,M086,P2731,Player_2731,Tunisia,DF,28,75,0,1,54,8,1,0,9.0
PR2732,M086,P2732,Player_2732,Tunisia,MF,32,3,1,0,52,0,2,0,6.4
PR2733,M086,P2733,Player_2733,Tunisia,DF,26,43,0,0,90,0,6,0,4.4
PR2734,M086,P2734,Player_2734,Tunisia,DF,31,76,0,0,81,7,0,0,9.5
PR2735,M086,P2735,Player_2735,Tunisia,GK,40,84,0,0,66,3,4,8,4.4
PR2736,M086,P2736,Player_2736,Tunisia,MF,39,110,0,0,95,4,4,0,4.0
PR2737,M086,P2737,Player_2737,Jamaica,DF,39,9,1,0,70,2,0,0,5.5
PR2738,M086,P2738,Player_2738,Jamaica,MF,18,104,0,0,87,4,5,0,9.0
PR2739,M086,P2739,Player_2739,Jamaica,FW,29,101,0,0,88,8,3,0,7.8
PR2740,M086,P2740,Player_2740,Jamaica,MF,23,60,0,0,87,7,5,0,4.7
PR2741,M086,P2741,Player_2741,Jamaica,DF,36,72,0,0,97,4,0,0,6.5
PR2742,M086,P2742,Player_2742,Jamaica,DF,20,20,0,0,63,7,2,0,9.7
PR2743,M086,P2743,Player_2743,Jamaica,MF,35,35,0,0,65,3,6,0,5.0
PR2744,M086,P2744,Player_2744,Jamaica,DF,22,27,0,0,97,8,5,0,7.5
PR2745,M086,P2745,Player_2745,Jamaica,DF,35,117,0,1,57,7,6,0,4.1
PR2746,M086,P2746,Player_2746,Jamaica,MF,25,22,0,0,77,2,0,0,5.3
PR2747,M086,P2747,Player_2747,Jamaica,GK,31,105,0,0,84,2,0,1,6.5
PR2748,M086,P2748,Player_2748,Jamaica,FW,38,86,0,0,92,0,5,0,8.8
PR2749,M086,P2749,Player_2749,Jamaica,MF,20,109,0,0,84,1,1,0,6.2
PR2750,M086,P2750,Player_2750,Jamaica,MF,36,74,0,0,82,8,6,0,7.5
PR2751,M086,P2751,Player_2751,Jamaica,FW,20,11,0,0,78,0,5,0,9.0
PR2752,M086,P2752,Player_2752,Jamaica,MF,35,38,0,0,92,8,0,0,8.9
PR2753,M087,P2753,Player_2753,Australia,FW,34,119,0,0,75,4,2,0,7.2
PR2754,M087,P2754,Player_2754,Australia,DF,20,58,1,0,72,8,4,0,8.4
PR2755,M087,P2755,Player_2755,Australia,DF,31,65,0,0,73,7,0,0,7.2
PR2756,M087,P2756,Player_2756,Australia,GK,17,34,0,1,84,0,3,7,5.9
PR2757,M087,P2757,Player_2757,Australia,MF,22,108,0,0,62,6,4,0,4.5
PR2758,M087,P2758,Player_2758,Australia,MF,19,98,0,0,91,1,1,0,7.1
PR2759,M087,P2759,Player_2759,Australia,MF,35,35,0,0,60,6,4,0,9.4
PR2760,M087,P2760,Player_2760,Australia,DF,40,97,0,0,75,7,5,0,7.8
PR2761,M087,P2761,Player_2761,Australia,DF,35,46,0,0,64,1,2,0,9.4
PR2762,M087,P2762,Player_2762,Australia,GK,35,55,0,0,57,5,3,0,7.0
PR2763,M087,P2763,Player_2763,Australia,MF,24,23,0,0,81,4,5,0,9.4
PR2764,M087,P2764,Player_2764,Australia,MF,34,29,0,0,71,6,2,0,4.6
PR2765,M087,P2765,Player_2765,Australia,FW,35,103,1,0,92,6,1,0,5.8
PR2766,M087,P2766,Player_2766,Australia,GK,36,119,0,0,76,4,6,9,6.3
PR2767,M087,P2767,Player_2767,Australia,MF,40,34,0,0,89,6,0,0,5.6
PR2768,M087,P2768,Player_2768,Australia,MF,21,9,0,0,78,0,1,0,7.4
PR2769,M087,P2769,Player_2769,Saudi Arabia,DF,21,21,0,0,72,3,6,0,7.8
PR2770,M087,P2770,Player_2770,Saudi Arabia,DF,34,17,1,0,50,8,4,0,9.8
PR2771,M087,P2771,Player_2771,Saudi Arabia,MF,25,69,0,0,75,8,5,0,7.0
PR2772,M087,P2772,Player_2772,Saudi Arabia,MF,30,18,0,0,66,6,3,0,4.9
PR2773,M087,P2773,Player_2773,Saudi Arabia,FW,33,57,0,0,88,1,3,0,4.1
PR2774,M087,P2774,Player_2774,Saudi Arabia,FW,19,39,0,0,54,3,6,0,4.7
PR2775,M087,P2775,Player_2775,Saudi Arabia,FW,40,32,0,0,72,2,6,0,9.2
PR2776,M087,P2776,Player_2776,Saudi Arabia,MF,20,30,0,0,63,7,5,0,6.4
PR2777,M087,P2777,Player_2777,Saudi Arabia,GK,22,32,0,0,52,4,2,8,7.1
PR2778,M087,P2778,Player_2778,Saudi Arabia,DF,39,3,0,0,60,5,2,0,8.5
PR2779,M087,P2779,Player_2779,Saudi Arabia,MF,25,16,0,0,89,1,3,0,5.9
PR2780,M087,P2780,Player_2780,Saudi Arabia,GK,23,90,0,0,68,4,0,9,6.5
PR2781,M087,P2781,Player_2781,Saudi Arabia,FW,32,97,0,0,97,7,5,0,4.4
PR2782,M087,P2782,Player_2782,Saudi Arabia,MF,39,34,0,0,88,8,4,0,8.5
PR2783,M087,P2783,Player_2783,Saudi Arabia,MF,34,70,0,0,96,0,6,0,6.4
PR2784,M087,P2784,Player_2784,Saudi Arabia,FW,21,13,0,0,67,1,3,0,5.6
PR2785,M088,P2785,Player_2785,New Zealand,MF,20,101,0,0,64,5,4,0,5.1
PR2786,M088,P2786,Player_2786,New Zealand,DF,29,34,0,0,84,6,4,0,8.0
PR2787,M088,P2787,Player_2787,New Zealand,MF,24,90,0,0,87,6,5,0,7.7
PR2788,M088,P2788,Player_2788,New Zealand,DF,33,49,0,0,86,4,5,0,9.4
PR2789,M088,P2789,Player_2789,New Zealand,GK,27,76,0,0,66,5,6,10,4.3
PR2790,M088,P2790,Player_2790,New Zealand,DF,21,93,0,0,88,2,0,0,9.1
PR2791,M088,P2791,Player_2791,New Zealand,MF,28,32,0,0,94,6,5,0,4.3
PR2792,M088,P2792,Player_2792,New Zealand,DF,32,11,0,0,77,0,1,0,9.0
PR2793,M088,P2793,Player_2793,New Zealand,MF,34,104,0,0,75,3,3,0,5.9
PR2794,M088,P2794,Player_2794,New Zealand,DF,39,83,0,0,58,1,4,0,7.5
PR2795,M088,P2795,Player_2795,New Zealand,DF,36,8,0,0,74,7,0,0,4.3
PR2796,M088,P2796,Player_2796,New Zealand,MF,37,74,0,0,69,2,2,0,7.2
PR2797,M088,P2797,Player_2797,New Zealand,MF,22,7,0,0,68,6,3,0,8.1
PR2798,M088,P2798,Player_2798,New Zealand,DF,40,111,0,0,85,6,3,0,7.0
PR2799,M088,P2799,Player_2799,New Zealand,GK,30,34,0,0,60,0,6,4,5.9
PR2800,M088,P2800,Player_2800,New Zealand,FW,32,97,0,0,78,5,4,0,9.4
PR2801,M088,P2801,Player_2801,Peru,MF,26,99,0,0,70,3,1,0,8.7
PR2802,M088,P2802,Player_2802,Peru,MF,17,55,0,0,58,3,6,0,8.7
PR2803,M088,P2803,Player_2803,Peru,DF,29,113,0,0,74,2,6,0,7.8
PR2804,M088,P2804,Player_2804,Peru,MF,27,90,0,0,68,0,0,0,6.4
PR2805,M088,P2805,Player_2805,Peru,DF,36,45,0,0,64,0,0,0,8.2
PR2806,M088,P2806,Player_2806,Peru,MF,22,110,0,0,61,1,1,0,4.9
PR2807,M088,P2807,Player_2807,Peru,DF,31,55,0,0,80,7,2,0,6.4
PR2808,M088,P2808,Player_2808,Peru,MF,36,9,0,0,74,0,0,0,4.5
PR2809,M088,P2809,Player_2809,Peru,DF,20,12,0,0,73,8,6,0,9.7
PR2810,M088,P2810,Player_2810,Peru,MF,33,82,0,0,74,0,0,0,8.6
PR2811,M088,P2811,Player_2811,Peru,FW,17,14,0,0,80,8,3,0,6.9
PR2812,M088,P2812,Player_2812,Peru,MF,34,17,0,0,62,1,1,0,7.5
PR2813,M088,P2813,Player_2813,Peru,FW,28,57,0,0,50,4,3,0,4.8
PR2814,M088,P2814,Player_2814,Peru,MF,25,110,0,0,60,6,0,0,4.9
PR2815,M088,P2815,Player_2815,Peru,DF,22,7,0,0,63,8,2,0,5.4
PR2816,M088,P2816,Player_2816,Peru,MF,32,44,0,0,64,6,2,0,8.2
PR2817,M089,P2817,Player_2817,Jamaica,MF,34,7,0,0,79,8,2,0,9.8
PR2818,M089,P2818,Player_2818,Jamaica,MF,28,34,0,0,82,2,2,0,4.8
PR2819,M089,P2819,Player_2819,Jamaica,MF,39,97,1,0,64,8,2,0,9.3
PR2820,M089,P2820,Player_2820,Jamaica,DF,25,7,0,1,52,6,2,0,5.8
PR2821,M089,P2821,Player_2821,Jamaica,DF,37,60,0,0,71,2,6,0,5.2
PR2822,M089,P2822,Player_2822,Jamaica,FW,20,18,0,0,62,2,5,0,9.9
PR2823,M089,P2823,Player_2823,Jamaica,DF,34,79,0,0,98,7,5,0,9.6
PR2824,M089,P2824,Player_2824,Jamaica,MF,19,58,0,0,78,6,6,0,5.2
